id;id_vendor;filial;date;value;vehicle
1903;177;filial_2;14-03-2022 11:57:57;988188;Rolls Royce Altima
1904;34;filial_2;14-05-2022 03:15:14;513857;Jaguar Mercielago
1905;323;filial_2;24-05-2022 01:26:27;523498;Aston Martin A8
1906;310;filial_3;13-05-2022 02:20:12;597169;Kia Volt
1907;85;filial_2;03-03-2022 04:41:30;504608;Maserati CTS
1908;331;filial_2;13-05-2022 05:15:11;621886;Mini Element
1909;335;filial_3;22-05-2022 12:22:50;706724;Honda Golf
1910;41;filial_1;16-03-2022 12:30:49;146991;Lamborghini LeBaron
1911;158;filial_3;13-04-2022 05:09:58;954361;Ferrari Jetta
1912;21;filial_3;11-03-2022 09:21:48;602492;Ferrari Roadster
1913;63;filial_1;29-04-2022 05:23:24;382814;Cadillac Land Cruiser
1914;447;filial_2;04-04-2022 04:56:15;556915;Jaguar Golf
1915;470;filial_3;25-05-2022 05:10:43;718845;Hyandai Silverado
1916;69;filial_2;20-04-2022 05:56:47;473382;Land Rover Grand Caravan
1917;241;filial_3;10-03-2022 10:08:54;434902;Kia Explorer
1918;360;filial_1;19-05-2022 05:48:27;781068;Porsche Jetta
1919;328;filial_1;02-05-2022 07:42:03;871090;Toyota Fiesta
1920;119;filial_3;19-02-2022 02:03:55;177795;BMW Ranchero
1921;492;filial_2;16-05-2022 03:57:36;373406;Hyandai Aventador
1922;487;filial_1;24-03-2022 08:48:56;51856;Aston Martin Malibu
1923;176;filial_1;05-02-2022 11:07:21;136257;Cadillac CTS
1924;79;filial_3;08-03-2022 03:21:21;478006;Mercedes Benz Mercielago
1925;435;filial_2;14-03-2022 07:55:15;743129;Tesla Cruze
1926;239;filial_1;22-02-2022 03:03:59;398585;Chevrolet Mustang
1927;390;filial_3;27-02-2022 08:01:24;422148;Porsche Colorado
1928;155;filial_2;12-02-2022 01:48:23;646439;Ford Altima
1929;416;filial_1;02-02-2022 11:28:09;801549;Aston Martin Ranchero
1930;313;filial_3;23-03-2022 02:14:41;323348;Audi Camry
1931;286;filial_2;11-02-2022 03:26:14;991215;Kia Accord
1932;287;filial_3;08-03-2022 08:45:39;168623;Honda Fiesta
1933;338;filial_2;11-02-2022 10:17:35;455775;Chrysler Cruze
1934;257;filial_3;21-05-2022 12:07:05;495466;Hyandai Accord
1935;417;filial_3;17-02-2022 11:51:41;515672;Hyandai Wrangler
1936;210;filial_2;30-03-2022 02:20:28;658033;Maserati Camry
1937;435;filial_2;27-02-2022 03:54:24;504072;Tesla Aventador
1938;443;filial_3;28-03-2022 07:06:54;927665;Honda Element
1939;168;filial_3;28-05-2022 07:49:10;208473;Lamborghini Charger
1940;411;filial_2;30-03-2022 03:22:25;501248;Hyandai Charger
1941;438;filial_2;11-02-2022 05:27:42;629190;Toyota XTS
1942;334;filial_1;01-04-2022 09:18:53;429026;Mini Ranchero
1943;67;filial_2;08-03-2022 10:09:27;175652;BMW Grand Cherokee
1944;299;filial_1;29-04-2022 03:58:06;368804;Dodge Malibu
1945;442;filial_1;11-04-2022 04:11:59;136947;Tesla Volt
1946;296;filial_3;11-03-2022 05:40:51;936689;Maserati CTS
1947;42;filial_2;16-02-2022 06:23:03;464191;Maserati Charger
1948;336;filial_2;15-02-2022 08:40:23;419098;Chevrolet Malibu
1949;39;filial_2;08-03-2022 06:13:50;560485;Chrysler Wrangler
1950;474;filial_3;25-02-2022 06:12:04;147858;Aston Martin Focus
1951;30;filial_2;04-04-2022 04:23:09;860414;Land Rover Impala
1952;28;filial_2;01-03-2022 08:01:55;663114;Jeep Golf
1953;121;filial_1;22-04-2022 12:45:27;304343;Volkswagen Spyder
1954;102;filial_3;16-03-2022 04:51:46;756644;Fiat A8
1955;184;filial_1;10-02-2022 12:02:11;743003;Lamborghini Corvette
1956;208;filial_2;28-04-2022 11:03:01;689496;Chevrolet Expedition
1957;297;filial_1;28-04-2022 08:10:19;826089;Volkswagen Jetta
1958;171;filial_1;11-04-2022 12:00:52;321967;Rolls Royce Explorer
1959;149;filial_2;13-04-2022 11:17:14;645736;Maserati Altima
1960;398;filial_2;19-03-2022 03:35:42;458133;Kia Mercielago
1961;216;filial_2;19-02-2022 09:56:28;634202;Bentley Model 3
1962;64;filial_2;18-02-2022 02:21:10;738510;Hyandai Roadster
1963;474;filial_3;04-03-2022 06:23:48;577346;Dodge Cruze
1964;460;filial_2;01-03-2022 03:06:50;83391;Mini Countach
1965;382;filial_3;16-03-2022 02:28:32;792208;Chrysler Fiesta
1966;244;filial_2;24-03-2022 06:40:46;246062;Fiat El Camino
1967;74;filial_1;05-04-2022 08:47:23;312957;Aston Martin Civic
1968;441;filial_1;24-03-2022 06:48:05;311677;Honda CTS
1969;272;filial_1;25-05-2022 01:09:22;933565;Chrysler A8
1970;197;filial_1;08-02-2022 04:03:26;221793;Toyota F-150
1971;172;filial_1;02-05-2022 02:52:17;286191;Jaguar Grand Caravan
1972;303;filial_3;22-03-2022 10:50:22;754156;Dodge Element
1973;66;filial_3;07-03-2022 02:01:43;288697;Fiat Land Cruiser
1974;158;filial_1;05-05-2022 01:22:45;173184;Volkswagen Land Cruiser
1975;383;filial_1;09-04-2022 05:07:34;550830;Honda 911
1976;5;filial_2;21-05-2022 04:10:18;285430;Ferrari Colorado
1977;456;filial_3;31-03-2022 02:11:10;64524;Jeep Focus
1978;165;filial_2;06-03-2022 12:43:33;632249;BMW Cruze
1979;137;filial_2;28-03-2022 08:33:49;650607;Kia LeBaron
1980;153;filial_1;23-05-2022 01:22:00;284103;Ford Explorer
1981;304;filial_2;23-05-2022 12:25:38;668746;Bentley Taurus
1982;346;filial_2;02-03-2022 10:32:34;688922;Fiat Challenger
1983;432;filial_3;21-04-2022 05:47:32;574761;Dodge Model 3
1984;420;filial_1;09-02-2022 10:56:15;442334;Tesla Impala
1985;303;filial_1;29-05-2022 07:18:09;376041;Chevrolet A4
1986;90;filial_2;30-05-2022 07:48:29;507547;Ford Golf
1987;190;filial_3;18-05-2022 10:11:48;845109;Porsche Wrangler
1988;149;filial_1;22-03-2022 04:16:11;557528;Kia Accord
1989;462;filial_2;24-02-2022 06:13:30;281966;Audi Altima
1990;321;filial_1;06-02-2022 02:43:21;248972;Ferrari Ranchero
1991;190;filial_1;07-03-2022 04:23:33;808799;Chrysler Jetta
1992;91;filial_1;14-03-2022 04:01:20;450453;Mini Civic
1993;366;filial_2;05-04-2022 10:07:19;759829;Nissan Golf
1994;475;filial_2;15-02-2022 07:52:34;154885;Ferrari Land Cruiser
1995;271;filial_2;09-02-2022 04:46:19;336666;Tesla Volt
1996;351;filial_3;26-05-2022 04:44:45;248352;Maserati Fiesta
1997;415;filial_2;05-05-2022 05:08:06;316649;Rolls Royce Beetle
1998;83;filial_2;10-03-2022 11:58:55;963384;Honda Malibu
1999;369;filial_1;19-05-2022 11:26:41;399081;Volkswagen 911
2000;66;filial_2;18-05-2022 08:15:35;609121;Dodge Model 3
2001;467;filial_2;15-03-2022 08:41:35;264739;Fiat Volt
2002;394;filial_1;26-03-2022 02:51:46;151583;Maserati Impala
2003;24;filial_3;18-03-2022 02:17:05;658219;Volkswagen Fiesta
2004;5;filial_3;12-04-2022 06:17:57;803199;Cadillac Camry
2005;335;filial_2;05-05-2022 07:52:40;475260;Cadillac Accord
2006;410;filial_3;16-03-2022 11:15:38;636634;Cadillac Jetta
2007;77;filial_2;01-05-2022 05:50:56;795167;Maserati Colorado
2008;452;filial_3;10-05-2022 02:00:46;801705;Chevrolet 911
2009;337;filial_3;10-05-2022 07:03:08;878644;Audi Element
2010;76;filial_3;13-02-2022 09:12:33;714744;Mini Fiesta
2011;417;filial_1;25-03-2022 09:35:26;399241;Jaguar Camaro
2012;3;filial_3;15-02-2022 06:32:54;457750;Bugatti A8
2013;273;filial_3;14-05-2022 07:51:08;798895;Bentley 911
2014;292;filial_2;02-03-2022 07:42:53;529191;Dodge A8
2015;14;filial_2;02-05-2022 12:33:49;836915;Jaguar Civic
2016;320;filial_3;23-05-2022 02:16:07;541022;Tesla Model T
2017;429;filial_1;06-03-2022 10:06:08;944356;Hyandai Malibu
2018;97;filial_2;24-04-2022 01:37:38;342051;Toyota Jetta
2019;447;filial_3;19-02-2022 03:47:23;449108;Rolls Royce Alpine
2020;392;filial_2;11-05-2022 03:21:59;72954;BMW Civic
2021;380;filial_2;01-02-2022 01:08:18;125478;Fiat Roadster
2022;160;filial_2;13-05-2022 11:21:54;951920;Kia Escalade
2023;172;filial_1;03-02-2022 07:41:47;574742;Cadillac A4
2024;119;filial_3;26-05-2022 03:52:48;185886;Jeep PT Cruiser
2025;196;filial_1;20-03-2022 08:01:33;191386;BMW Jetta
2026;369;filial_1;02-02-2022 03:41:40;222146;Honda XTS
2027;59;filial_3;24-03-2022 08:45:46;868557;Lamborghini Golf
2028;235;filial_1;15-04-2022 02:33:06;147303;Tesla Taurus
2029;236;filial_2;15-03-2022 01:27:41;552541;BMW Countach
2030;381;filial_3;25-05-2022 08:44:48;962802;Audi Spyder
2031;101;filial_2;05-02-2022 01:26:48;965248;Hyandai A4
2032;68;filial_2;15-03-2022 05:21:16;846220;Dodge Mustang
2033;467;filial_3;06-02-2022 07:44:35;916811;Ferrari Jetta
2034;74;filial_2;28-05-2022 02:59:10;145025;Jeep Corvette
2035;232;filial_3;05-04-2022 12:37:42;505238;Jeep Altima
2036;182;filial_1;08-02-2022 04:31:47;289703;Aston Martin Grand Cherokee
2037;330;filial_1;03-04-2022 04:34:19;482467;Tesla Mustang
2038;289;filial_3;15-05-2022 01:28:20;218120;Ford Countach
2039;328;filial_1;20-04-2022 03:39:46;80589;Cadillac ATS
2040;6;filial_2;04-03-2022 01:24:34;540314;Land Rover Model T
2041;378;filial_3;27-02-2022 09:15:04;591995;Fiat Impala
2042;356;filial_3;23-05-2022 08:55:21;945130;Ferrari Colorado
2043;119;filial_2;05-03-2022 01:49:36;768644;Chevrolet Accord
2044;78;filial_2;21-05-2022 06:56:56;896842;Porsche El Camino
2045;78;filial_1;09-03-2022 11:50:05;427135;Volkswagen Wrangler
2046;83;filial_2;03-04-2022 10:32:52;743871;Kia XTS
2047;161;filial_2;11-04-2022 04:34:35;69893;Mini Grand Cherokee
2048;286;filial_2;13-02-2022 11:07:19;71849;Jeep Land Cruiser
2049;276;filial_3;20-05-2022 08:13:00;827187;Mercedes Benz Corvette
2050;91;filial_3;12-05-2022 10:28:44;119593;Ford Aventador
2051;26;filial_2;01-05-2022 08:21:56;885189;Maserati Silverado
2052;384;filial_1;12-05-2022 11:06:56;941003;Hyandai Taurus
2053;83;filial_3;02-03-2022 06:09:39;77375;Porsche ATS
2054;388;filial_3;18-02-2022 06:01:38;619353;Dodge Challenger
2055;217;filial_3;28-04-2022 06:24:09;477285;Jaguar ATS
2056;203;filial_1;01-04-2022 12:12:54;544987;Toyota Beetle
2057;457;filial_3;28-02-2022 10:03:00;374214;BMW Ranchero
2058;252;filial_2;24-04-2022 05:23:11;217539;Land Rover XTS
2059;29;filial_2;22-03-2022 01:26:24;636868;Porsche A8
2060;357;filial_3;03-02-2022 10:31:46;322115;Aston Martin Taurus
2061;269;filial_3;22-05-2022 04:32:55;104586;Rolls Royce Spyder
2062;490;filial_2;14-03-2022 07:31:46;182658;Fiat Roadster
2063;319;filial_2;05-02-2022 06:25:44;98802;Maserati Cruze
2064;436;filial_2;29-04-2022 03:17:38;832230;Aston Martin A8
2065;151;filial_3;22-05-2022 07:06:13;210897;Maserati PT Cruiser
2066;264;filial_2;13-02-2022 04:49:08;454313;Cadillac Cruze
2067;117;filial_1;11-05-2022 05:46:18;382044;Hyandai Taurus
2068;478;filial_2;05-03-2022 08:00:23;310628;Bentley Sentra
2069;441;filial_3;16-03-2022 12:14:34;707976;Aston Martin Land Cruiser
2070;54;filial_2;11-02-2022 11:16:13;985014;Chevrolet CTS
2071;85;filial_3;17-02-2022 10:11:29;426677;Aston Martin Aventador
2072;212;filial_1;13-04-2022 06:23:11;687538;Porsche El Camino
2073;67;filial_2;15-03-2022 01:31:46;350879;Land Rover Grand Cherokee
2074;220;filial_1;26-04-2022 04:30:11;296615;Nissan Ranchero
2075;309;filial_2;11-03-2022 10:28:17;810205;Maserati Civic
2076;384;filial_1;12-02-2022 04:58:13;148372;Volkswagen Explorer
2077;143;filial_2;09-02-2022 07:48:09;745486;Bugatti F-150
2078;79;filial_1;12-03-2022 12:32:43;754671;Toyota XTS
2079;145;filial_3;21-02-2022 05:45:27;269083;Tesla Charger
2080;175;filial_1;03-04-2022 01:22:12;872172;Tesla Aventador
2081;221;filial_3;10-03-2022 11:18:41;53436;Maserati Volt
2082;230;filial_2;20-04-2022 10:17:10;213774;Chrysler Civic
2083;128;filial_1;24-05-2022 06:16:04;249284;Rolls Royce Jetta
2084;495;filial_2;05-02-2022 07:27:27;320262;Rolls Royce Civic
2085;364;filial_2;23-05-2022 03:04:33;608992;Dodge Roadster
2086;35;filial_1;07-03-2022 06:12:33;540588;Ferrari Alpine
2087;40;filial_2;02-05-2022 12:02:09;555547;Ford A8
2088;142;filial_3;02-02-2022 10:59:05;690372;Porsche Colorado
2089;488;filial_1;17-03-2022 04:25:14;78628;Lamborghini Impala
2090;430;filial_2;10-04-2022 09:51:40;525104;Fiat Golf
2091;233;filial_3;16-05-2022 06:25:53;579187;Honda PT Cruiser
2092;233;filial_1;02-03-2022 10:55:57;693575;Kia Prius
2093;489;filial_1;04-03-2022 08:38:29;466390;Nissan 911
2094;138;filial_2;28-02-2022 08:42:07;573169;Mercedes Benz A8
2095;38;filial_2;21-03-2022 05:38:05;215463;Ferrari Land Cruiser
2096;404;filial_1;01-04-2022 08:01:13;972033;Maserati ATS
2097;136;filial_1;04-05-2022 12:46:47;948288;Jaguar Malibu
2098;79;filial_2;02-02-2022 06:20:27;301968;Chevrolet ATS
2099;369;filial_3;31-03-2022 11:54:20;232519;Aston Martin Prius
2100;492;filial_1;13-03-2022 04:17:21;237083;Ford Grand Cherokee
2101;29;filial_1;29-05-2022 10:56:02;880523;Hyandai Durango
2102;239;filial_2;04-05-2022 02:52:12;605866;Aston Martin Wrangler
2103;391;filial_3;20-05-2022 01:14:27;778198;Fiat Challenger
2104;456;filial_3;28-02-2022 06:06:02;576458;Tesla Countach
2105;339;filial_3;04-02-2022 04:35:39;840798;Kia 911
2106;235;filial_3;04-05-2022 02:05:28;739140;Chevrolet PT Cruiser
2107;127;filial_3;03-05-2022 01:40:00;691365;Toyota Civic
2108;33;filial_3;20-03-2022 03:41:37;883325;Land Rover Alpine
2109;82;filial_2;17-05-2022 09:00:37;441020;Lamborghini Camaro
2110;486;filial_2;26-02-2022 10:01:26;103779;Lamborghini Golf
2111;410;filial_2;18-04-2022 01:08:03;710974;Bentley Altima
2112;13;filial_2;16-02-2022 12:43:50;903306;Audi Taurus
2113;417;filial_2;11-02-2022 10:10:27;627493;Hyandai Sentra
2114;176;filial_1;10-02-2022 09:24:51;620003;Jaguar A8
2115;362;filial_3;19-03-2022 06:12:55;96810;Bentley Model 3
2116;400;filial_2;28-05-2022 08:55:06;347061;Dodge 911
2117;461;filial_1;22-04-2022 09:41:17;50520;Cadillac Model T
2118;61;filial_1;25-04-2022 03:57:58;437917;Ford LeBaron
2119;75;filial_2;03-02-2022 09:40:19;821475;Chrysler El Camino
2120;263;filial_2;05-05-2022 10:41:19;850262;Jeep ATS
2121;106;filial_1;02-04-2022 06:06:06;747957;Bentley Countach
2122;342;filial_3;21-04-2022 02:34:38;680071;Bugatti Aventador
2123;40;filial_3;05-02-2022 07:22:26;378381;Cadillac Silverado
2124;300;filial_1;23-04-2022 07:46:50;454383;Jeep Jetta
2125;496;filial_2;02-04-2022 07:21:01;395287;Maserati Wrangler
2126;132;filial_3;13-03-2022 04:17:12;792300;Ford Camry
2127;123;filial_3;31-03-2022 05:35:35;882430;Jaguar Grand Caravan
2128;194;filial_3;05-02-2022 02:44:21;465022;Kia Challenger
2129;280;filial_3;24-05-2022 03:42:43;275227;Mini LeBaron
2130;449;filial_3;18-04-2022 08:19:38;415994;Honda A8
2131;431;filial_3;15-05-2022 03:29:06;721881;Porsche A4
2132;270;filial_1;16-04-2022 10:50:05;837589;Jeep Golf
2133;10;filial_3;09-04-2022 09:03:21;198720;Honda Sentra
2134;161;filial_2;01-04-2022 07:07:22;382091;Cadillac Ranchero
2135;180;filial_2;14-05-2022 07:59:26;133470;Mercedes Benz Camry
2136;309;filial_3;30-05-2022 08:37:35;97500;Jeep Grand Cherokee
2137;18;filial_1;06-02-2022 05:59:31;958923;Mercedes Benz XTS
2138;401;filial_3;10-04-2022 06:50:58;859321;Nissan Countach
2139;335;filial_2;26-05-2022 01:32:30;702156;Bentley CTS
2140;326;filial_1;02-05-2022 08:58:41;618283;Jeep ATS
2141;426;filial_2;01-03-2022 01:56:24;91724;Ferrari Countach
2142;21;filial_1;02-05-2022 08:53:56;954069;Bugatti Element
2143;407;filial_1;24-05-2022 06:50:58;501275;Volkswagen Aventador
2144;366;filial_3;25-03-2022 01:00:09;569852;BMW Ranchero
2145;251;filial_2;26-02-2022 06:04:30;392583;Bentley Colorado
2146;454;filial_3;20-03-2022 06:02:46;739076;Aston Martin Accord
2147;300;filial_3;29-05-2022 04:22:11;644059;Tesla Sentra
2148;416;filial_3;10-05-2022 07:23:06;805704;Chevrolet Taurus
2149;19;filial_2;06-04-2022 01:15:30;952655;Maserati Escalade
2150;421;filial_2;25-03-2022 07:31:10;966113;Ferrari A4
2151;86;filial_2;23-05-2022 06:22:37;72603;Bugatti Model T
2152;7;filial_2;27-03-2022 12:13:28;404015;Maserati Beetle
2153;4;filial_1;06-02-2022 11:44:26;862555;Dodge Land Cruiser
2154;344;filial_2;06-05-2022 09:49:28;575682;Volkswagen Ranchero
2155;396;filial_3;01-03-2022 01:20:42;284022;Chevrolet Silverado
2156;450;filial_2;26-02-2022 11:51:16;327793;Ferrari Malibu
2157;329;filial_1;25-02-2022 04:56:36;312775;Bugatti Element
2158;463;filial_1;17-04-2022 06:13:59;664045;Mercedes Benz Escalade
2159;476;filial_3;13-04-2022 07:28:18;369825;Cadillac Silverado
2160;271;filial_2;30-03-2022 05:00:59;981587;Lamborghini A8
2161;348;filial_1;20-02-2022 08:25:03;571976;Jaguar A8
2162;351;filial_2;20-04-2022 04:19:05;842234;Land Rover Civic
2163;257;filial_2;07-03-2022 05:19:58;666457;Mercedes Benz Golf
2164;468;filial_3;17-02-2022 05:15:36;156169;Ferrari Silverado
2165;116;filial_1;24-05-2022 07:21:08;662580;Kia Model T
2166;347;filial_1;12-05-2022 10:53:06;165466;Hyandai LeBaron
2167;412;filial_3;10-02-2022 09:04:54;619971;Nissan El Camino
2168;44;filial_1;02-03-2022 12:50:38;932914;Cadillac Mustang
2169;44;filial_3;06-03-2022 09:48:17;202965;Fiat Civic
2170;195;filial_2;22-02-2022 03:27:28;742942;Lamborghini Challenger
2171;346;filial_1;08-02-2022 11:35:41;62254;Dodge Mercielago
2172;235;filial_1;24-04-2022 09:18:53;932408;Jaguar Model T
2173;413;filial_1;27-02-2022 10:01:37;93502;BMW Model S
2174;415;filial_3;11-03-2022 10:48:02;617420;Nissan 911
2175;144;filial_2;16-03-2022 01:42:06;89261;Tesla Taurus
2176;418;filial_1;09-04-2022 02:08:36;64224;Jeep F-150
2177;247;filial_3;20-02-2022 10:51:14;275613;Dodge Mustang
2178;431;filial_3;07-02-2022 11:28:50;147477;Lamborghini Altima
2179;352;filial_1;21-04-2022 01:01:17;929518;Toyota Volt
2180;302;filial_3;27-05-2022 04:23:44;647269;Hyandai LeBaron
2181;258;filial_2;03-05-2022 10:20:36;250763;Toyota Altima
2182;61;filial_3;27-05-2022 10:46:55;982246;Dodge El Camino
2183;476;filial_3;27-02-2022 02:28:56;819337;Cadillac Civic
2184;368;filial_1;20-03-2022 05:06:07;295707;Maserati Accord
2185;199;filial_1;31-03-2022 08:11:53;807931;Ford XTS
2186;29;filial_1;08-02-2022 09:18:53;751587;Honda Altima
2187;3;filial_2;03-02-2022 03:43:19;428341;Maserati Fiesta
2188;22;filial_1;30-05-2022 07:16:33;276263;Bentley Accord
2189;443;filial_1;11-04-2022 05:49:00;258354;Ferrari A4
2190;158;filial_2;18-04-2022 02:16:42;422171;Volkswagen Impala
2191;348;filial_3;16-02-2022 06:38:22;694017;Land Rover Accord
2192;474;filial_1;10-03-2022 03:35:02;91254;Mercedes Benz Model S
2193;23;filial_3;17-05-2022 05:14:21;854757;Chevrolet Silverado
2194;343;filial_2;28-04-2022 04:10:45;273585;Bugatti Ranchero
2195;86;filial_2;22-04-2022 01:33:17;91107;Land Rover PT Cruiser
2196;232;filial_1;25-03-2022 12:04:24;722462;Jeep Volt
2197;56;filial_2;24-04-2022 02:59:19;712418;Porsche Land Cruiser
2198;297;filial_2;02-05-2022 04:50:27;482652;Toyota Model S
2199;360;filial_2;13-05-2022 07:54:48;466832;Chevrolet Model T
2200;323;filial_3;09-03-2022 07:41:13;505090;Bentley Cruze
2201;236;filial_2;04-03-2022 05:38:28;119212;Porsche Camry
2202;95;filial_2;20-03-2022 08:05:39;287313;Bentley F-150
2203;250;filial_1;06-05-2022 03:01:19;219557;Chevrolet Beetle
2204;94;filial_1;19-04-2022 05:44:07;478754;Mercedes Benz Altima
2205;461;filial_3;03-05-2022 04:06:46;165064;Ferrari ATS
2206;472;filial_2;24-02-2022 04:41:58;246799;Nissan LeBaron
2207;247;filial_2;18-03-2022 01:12:05;716831;Hyandai Grand Cherokee
2208;297;filial_1;06-03-2022 10:42:56;153419;Hyandai Altima
2209;117;filial_3;25-02-2022 11:59:11;248194;Nissan Fiesta
2210;180;filial_3;08-02-2022 07:01:33;168169;Ford Mustang
2211;109;filial_2;20-03-2022 05:02:50;362465;Chrysler Wrangler
2212;216;filial_2;27-03-2022 01:02:09;326826;Ford Countach
2213;111;filial_3;29-03-2022 04:38:39;497185;Nissan Grand Caravan
2214;423;filial_3;27-05-2022 05:15:35;290993;Bugatti Volt
2215;5;filial_1;26-02-2022 06:26:18;484762;Volkswagen Sentra
2216;48;filial_1;21-04-2022 07:40:00;868865;Jeep Corvette
2217;275;filial_1;01-03-2022 04:22:08;618533;Kia Model S
2218;478;filial_1;19-05-2022 07:09:42;276554;Honda 911
2219;212;filial_1;24-05-2022 10:42:16;609342;Tesla Land Cruiser
2220;226;filial_3;13-02-2022 03:37:49;991706;Dodge Alpine
2221;478;filial_2;17-03-2022 09:38:40;394162;Honda Roadster
2222;302;filial_1;31-03-2022 05:19:31;616365;Toyota Civic
2223;113;filial_1;16-02-2022 01:24:55;478978;Bentley Element
2224;8;filial_2;15-04-2022 09:56:07;227813;Dodge Ranchero
2225;107;filial_1;14-05-2022 07:09:26;542226;Honda Expedition
2226;439;filial_1;24-04-2022 08:26:35;508740;Volkswagen Camry
2227;121;filial_3;25-02-2022 02:11:52;398159;Chrysler Golf
2228;75;filial_2;13-03-2022 08:58:11;482521;Hyandai El Camino
2229;219;filial_3;17-04-2022 12:23:51;347191;Honda Camaro
2230;60;filial_3;04-03-2022 08:28:33;355827;Mini A8
2231;21;filial_1;15-02-2022 01:15:36;715276;Cadillac Jetta
2232;148;filial_1;27-03-2022 11:59:12;188205;Ferrari Camry
2233;64;filial_2;27-03-2022 03:55:51;175338;Audi Explorer
2234;439;filial_3;09-03-2022 03:03:20;126511;Hyandai Grand Caravan
2235;12;filial_1;12-03-2022 01:52:49;683025;Chevrolet Impala
2236;242;filial_3;19-03-2022 03:10:01;146379;Aston Martin Mercielago
2237;198;filial_1;14-02-2022 05:08:46;640707;Volkswagen CTS
2238;257;filial_1;01-05-2022 08:26:49;766944;Tesla Spyder
2239;230;filial_2;24-05-2022 08:38:41;122497;Lamborghini Prius
2240;157;filial_1;23-05-2022 01:32:29;741036;Rolls Royce Ranchero
2241;208;filial_3;31-03-2022 06:13:06;336236;Jeep Model 3
2242;248;filial_1;30-03-2022 03:41:41;692609;Toyota Durango
2243;195;filial_3;29-04-2022 10:27:45;636735;Nissan Malibu
2244;189;filial_1;03-05-2022 11:13:30;602436;Hyandai F-150
2245;340;filial_2;28-04-2022 06:51:59;522534;Rolls Royce A8
2246;150;filial_3;29-04-2022 12:40:35;448576;Fiat Corvette
2247;444;filial_2;03-04-2022 04:58:58;257472;Rolls Royce ATS
2248;69;filial_3;19-03-2022 05:33:14;634040;Lamborghini Land Cruiser
2249;345;filial_2;01-02-2022 10:25:00;366461;Bugatti Element
2250;145;filial_2;18-03-2022 03:54:22;337330;Mercedes Benz Ranchero
2251;137;filial_3;13-05-2022 10:12:45;101734;Rolls Royce Corvette
2252;404;filial_3;01-05-2022 06:19:16;72622;Mercedes Benz Fiesta
2253;466;filial_1;11-05-2022 05:42:41;579483;Toyota Model 3
2254;54;filial_2;01-05-2022 06:27:39;869053;Toyota Expedition
